gameId,trialNum,repNum,target,original_pct_correct,message_history,target_history,correctness_history,selection_history,message,condition,model_logprobs,model_prediction
rSMFkjhskBteiyQMB,10,0,A,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""This one looks like a person dancing They have one foot on the floor and another foot is raised"",""message_number"":1},{""role"":""matcher"",""text"":""is their head tilted back"",""message_number"":2},{""role"":""describer"",""text"":""their ears are made from a square shape"",""message_number"":3},{""role"":""describer"",""text"":""and then another 4 sided shape"",""message_number"":4},{""role"":""matcher"",""text"":""it's the last one we haven't selected"",""message_number"":5},{""role"":""matcher"",""text"":""it's the one with 2 heads almost"",""message_number"":6}]",yoked,"{'L': -7.986990567587782e-06, 'K': -11.750007629394531, 'J': -17.25000762939453, 'H': -18.75000762939453, 'I': -19.00000762939453, 'A': -20.75000762939453, 'C': -20.75000762939453, 'G': -21.00000762939453, 'E': -21.25000762939453, 'D': -21.75000762939453, 'B': -21.75000762939453, 'F': -23.50000762939453}",L
rSMFkjhskBteiyQMB,11,0,E,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]",yoked,"{'K': -0.011126261204481125, 'E': -4.5111260414123535, 'C': -9.511126518249512, 'A': -13.511126518249512, 'I': -13.511126518249512, 'J': -14.011126518249512, 'H': -14.511126518249512, 'L': -15.511126518249512, 'G': -15.511126518249512, 'B': -17.761125564575195, 'D': -20.261125564575195, 'F': -20.511125564575195}",K
rSMFkjhskBteiyQMB,12,1,F,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""man sat down with 1 knee up"",""message_number"":1}]",yoked,"{'A': -2.622600959512056e-06, 'D': -13.00000286102295, 'B': -15.00000286102295, 'C': -22.750001907348633, 'E': -27.750001907348633, 'K': -30.750001907348633, 'I': -32.750003814697266, 'H': -33.500003814697266, 'G': -34.750003814697266, 'L': -36.000003814697266, 'F': -36.500003814697266, 'J': -40.250003814697266}",A
rSMFkjhskBteiyQMB,13,1,K,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""2 squares at the top, connected at 1 point, the bottom square blends into a triangle"",""message_number"":1},{""role"":""describer"",""text"":""squares are directly above each other vertically"",""message_number"":2},{""role"":""describer"",""text"":""it's not the bent knee"",""message_number"":3},{""role"":""matcher"",""text"":""the one doing the speech"",""message_number"":4}]",yoked,"{'J': -0.008703748695552349, 'K': -5.008703708648682, 'A': -6.508703708648682, 'D': -8.50870418548584, 'L': -8.50870418548584, 'I': -10.00870418548584, 'C': -10.50870418548584, 'B': -11.00870418548584, 'E': -12.50870418548584, 'H': -18.008703231811523, 'F': -19.008703231811523, 'G': -19.008703231811523}",J
rSMFkjhskBteiyQMB,14,1,C,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""flailing arm, hugging"",""message_number"":1},{""role"":""describer"",""text"":""2 arms up"",""message_number"":2}]",yoked,"{'C': -0.13684368133544922, 'B': -2.636843681335449, 'E': -3.636843681335449, 'K': -3.636843681335449, 'A': -5.636843681335449, 'G': -12.38684368133545, 'I': -13.63684368133545, 'D': -14.13684368133545, 'J': -14.88684368133545, 'F': -17.136844635009766, 'H': -18.386844635009766, 'L': -19.136844635009766}",C
rSMFkjhskBteiyQMB,15,1,G,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""looks like a dog, at the top there's a square at the left and a triangle on the right they are connected to another triangle"",""message_number"":1},{""role"":""describer"",""text"":""the 3 shapes are connected to a rectangle, connecting to the triangle and a parallelogram"",""message_number"":2}]",yoked,"{'A': -0.000558220490347594, 'B': -7.500558376312256, 'D': -12.500557899475098, 'E': -13.500557899475098, 'C': -16.000558853149414, 'K': -16.500558853149414, 'G': -19.000558853149414, 'F': -21.000558853149414, 'H': -23.250558853149414, 'J': -24.250558853149414, 'I': -26.250558853149414, 'L': -28.750558853149414}",A
rSMFkjhskBteiyQMB,16,1,D,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""speaker"",""message_number"":1},{""role"":""describer"",""text"":""no bent knee"",""message_number"":2}]",yoked,"{'D': -2.8490614567999728e-05, 'A': -10.500028610229492, 'B': -14.000028610229492, 'C': -16.500028610229492, 'K': -20.500028610229492, 'E': -20.750028610229492, 'H': -23.500028610229492, 'I': -24.000028610229492, 'J': -24.750028610229492, 'L': -25.000028610229492, 'F': -25.000028610229492, 'G': -26.500028610229492}",D
rSMFkjhskBteiyQMB,17,1,A,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""dancing man, 1 foot up, 1 down, 2 heads"",""message_number"":1}]",yoked,"{'A': -3.576278118089249e-07, 'C': -15.0, 'B': -17.5, 'K': -21.25, 'E': -22.25, 'D': -22.75, 'I': -25.5, 'G': -26.25, 'J': -29.0, 'L': -29.5, 'H': -31.75, 'F': -32.25}",A
rSMFkjhskBteiyQMB,18,1,H,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""swaddled baby"",""message_number"":1}]",yoked,"{'D': -0.12699273228645325, 'A': -2.126992702484131, 'B': -10.126993179321289, 'E': -11.126993179321289, 'H': -11.626993179321289, 'L': -15.376993179321289, 'C': -16.12699317932129, 'K': -18.12699317932129, 'I': -18.62699317932129, 'J': -21.87699317932129, 'F': -22.87699317932129, 'G': -23.87699317932129}",D
rSMFkjhskBteiyQMB,19,1,I,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""ice skating man"",""message_number"":1},{""role"":""describer"",""text"":""2 arms ahead"",""message_number"":2},{""role"":""describer"",""text"":""1 leg 90 degrees"",""message_number"":3}]",yoked,"{'A': -1.311301275563892e-06, 'B': -14.000000953674316, 'C': -14.500000953674316, 'D': -17.500001907348633, 'E': -23.750001907348633, 'K': -24.000001907348633, 'I': -26.750001907348633, 'G': -29.750001907348633, 'J': -31.500001907348633, 'L': -32.75, 'F': -33.0, 'H': -34.25}",A
rSMFkjhskBteiyQMB,20,1,E,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]",yoked,"{'K': -0.011126261204481125, 'E': -4.5111260414123535, 'C': -9.511126518249512, 'A': -13.511126518249512, 'I': -13.511126518249512, 'J': -14.011126518249512, 'H': -14.511126518249512, 'L': -15.511126518249512, 'G': -15.511126518249512, 'B': -17.761125564575195, 'D': -20.261125564575195, 'F': -20.511125564575195}",K
rSMFkjhskBteiyQMB,21,1,J,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""rotated square touching a straight line"",""message_number"":1},{""role"":""describer"",""text"":""feet out pointing to the right"",""message_number"":2},{""role"":""describer"",""text"":""the left side of this object is straight all the way"",""message_number"":3},{""role"":""describer"",""text"":""except for the"",""message_number"":4},{""role"":""describer"",""text"":""head"",""message_number"":5},{""role"":""matcher"",""text"":""horizontal straight line"",""message_number"":6}]",yoked,"{'D': -0.01426734309643507, 'A': -5.014267444610596, 'K': -5.514267444610596, 'C': -6.514267444610596, 'L': -7.014267444610596, 'B': -7.014267444610596, 'H': -8.514266967773438, 'J': -12.014266967773438, 'E': -12.514266967773438, 'I': -12.764266967773438, 'G': -13.514266967773438, 'F': -16.764266967773438}",D
rSMFkjhskBteiyQMB,22,1,L,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""speaker with bent knee"",""message_number"":1}]",yoked,"{'A': 0.0, 'D': -19.25, 'B': -22.5, 'C': -22.75, 'E': -25.75, 'K': -26.0, 'I': -29.25, 'L': -29.75, 'H': -31.5, 'G': -33.0, 'J': -34.75, 'F': -36.25}",A
rSMFkjhskBteiyQMB,23,1,B,0.6666666666666666,[],[],[],[],"[{""role"":""describer"",""text"":""wings"",""message_number"":1},{""role"":""describer"",""text"":""man kneeling head facing down"",""message_number"":2}]",yoked,"{'C': -0.018703408539295197, 'B': -4.018703460693359, 'E': -7.518703460693359, 'K': -11.51870346069336, 'A': -15.26870346069336, 'D': -16.01870346069336, 'G': -16.01870346069336, 'F': -16.76870346069336, 'H': -18.01870346069336, 'I': -24.01870346069336, 'J': -24.26870346069336, 'L': -26.51870346069336}",C
rSMFkjhskBteiyQMB,24,2,I,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}]",yoked,"{'A': -1.1920928244535389e-07, 'C': -17.0, 'D': -17.5, 'B': -17.5, 'E': -20.75, 'K': -25.0, 'I': -25.75, 'G': -29.25, 'H': -30.0, 'L': -31.0, 'J': -33.5, 'F': -33.75}",A
rSMFkjhskBteiyQMB,25,2,D,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""speaker no bent knee"",""message_number"":1},{""role"":""describer"",""text"":""knee"",""message_number"":2}]",yoked,"{'D': -0.0025247621815651655, 'A': -6.0025248527526855, 'B': -10.002524375915527, 'C': -12.502524375915527, 'K': -16.002525329589844, 'E': -17.002525329589844, 'H': -17.502525329589844, 'L': -20.502525329589844, 'J': -21.252525329589844, 'I': -22.502525329589844, 'G': -22.502525329589844, 'F': -23.752525329589844}",D
rSMFkjhskBteiyQMB,26,2,A,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""dancing man"",""message_number"":1}]",yoked,"{'A': 0.0, 'C': -18.5, 'B': -20.75, 'E': -21.5, 'K': -23.0, 'D': -24.0, 'G': -26.0, 'I': -26.25, 'H': -28.25, 'L': -29.0, 'J': -30.75, 'F': -34.0}",A
rSMFkjhskBteiyQMB,27,2,L,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""speaker bent knees"",""message_number"":1}]",yoked,"{'A': -0.0004203628050163388, 'D': -8.000420570373535, 'B': -9.500420570373535, 'C': -11.500420570373535, 'E': -17.00041961669922, 'K': -18.00041961669922, 'I': -23.50041961669922, 'L': -23.50041961669922, 'G': -25.00041961669922, 'H': -25.50041961669922, 'J': -25.75041961669922, 'F': -27.25041961669922}",A
rSMFkjhskBteiyQMB,28,2,B,0.6666666666666666,[],[],[],[],"[{""role"":""describer"",""text"":""wings, man head facing down, kneeling"",""message_number"":1}]",yoked,"{'C': -0.0005571481888182461, 'B': -7.500556945800781, 'E': -12.500556945800781, 'A': -15.250556945800781, 'K': -15.500556945800781, 'D': -21.00055694580078, 'I': -21.25055694580078, 'G': -21.25055694580078, 'H': -22.25055694580078, 'F': -23.75055694580078, 'J': -26.00055694580078, 'L': -26.50055694580078}",C
rSMFkjhskBteiyQMB,29,2,H,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""the baby i"",""message_number"":1}]",yoked,"{'J': -0.03667748346924782, 'L': -3.536677598953247, 'I': -5.036677360534668, 'A': -8.036677360534668, 'D': -10.036677360534668, 'E': -10.536677360534668, 'K': -11.286677360534668, 'C': -14.036677360534668, 'B': -14.036677360534668, 'H': -17.286678314208984, 'F': -21.036678314208984, 'G': -21.286678314208984}",J
rSMFkjhskBteiyQMB,30,2,F,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""the sad guy sitting down with knees bent up head slightly tilted up"",""message_number"":1},{""role"":""describer"",""message_number"":2}]",yoked,"{'B': -2.1457441107486375e-05, 'E': -11.000020980834961, 'C': -12.250020980834961, 'F': -18.00002098083496, 'A': -18.50002098083496, 'D': -18.75002098083496, 'K': -21.00002098083496, 'G': -22.00002098083496, 'I': -23.75002098083496, 'H': -24.00002098083496, 'J': -27.25002098083496, 'L': -29.50002098083496}",B
rSMFkjhskBteiyQMB,31,2,G,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""the one that looks like it's doing the lunge exercise"",""message_number"":1},{""role"":""describer"",""text"":""with arms up"",""message_number"":2},{""role"":""describer"",""text"":""one leg back"",""message_number"":3},{""role"":""matcher"",""text"":""that looks like a dog from a different angle"",""message_number"":4},{""role"":""matcher"",""text"":""the one that looks like a dog"",""message_number"":5},{""role"":""describer"",""text"":""one foot in front on the right"",""message_number"":6}]",yoked,"{'A': -8.344646857949556e-07, 'B': -14.250000953674316, 'D': -15.250000953674316, 'C': -20.25, 'E': -21.0, 'K': -21.75, 'L': -24.0, 'I': -25.0, 'G': -25.0, 'J': -25.75, 'F': -26.5, 'H': -27.25}",A
rSMFkjhskBteiyQMB,32,2,J,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""horizontal line one with rotated square head"",""message_number"":1}]",yoked,"{'D': -0.2445560097694397, 'J': -1.744555950164795, 'I': -3.244555950164795, 'A': -5.744555950164795, 'L': -10.494556427001953, 'E': -12.244556427001953, 'B': -12.744556427001953, 'K': -12.744556427001953, 'C': -13.994556427001953, 'F': -17.494556427001953, 'H': -17.744556427001953, 'G': -21.744556427001953}",D
rSMFkjhskBteiyQMB,33,2,K,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""looks like the speaker with bent knees but he she is kneeling"",""message_number"":1},{""role"":""matcher"",""text"":""the one with 2 squares at a point"",""message_number"":2},{""role"":""describer"",""text"":""we'll call it kneeling speaker"",""message_number"":3},{""role"":""matcher"",""text"":""the second square looks like its merged into a triangle"",""message_number"":4}]",yoked,"{'B': -2.0265558760002023e-06, 'E': -13.500001907348633, 'D': -14.500001907348633, 'C': -15.750001907348633, 'F': -17.250001907348633, 'K': -19.000001907348633, 'A': -19.250001907348633, 'J': -20.250001907348633, 'H': -22.000001907348633, 'G': -23.000001907348633, 'L': -24.000001907348633, 'I': -27.000001907348633}",B
rSMFkjhskBteiyQMB,34,2,E,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]",yoked,"{'K': -0.011126261204481125, 'E': -4.5111260414123535, 'C': -9.511126518249512, 'A': -13.511126518249512, 'I': -13.511126518249512, 'J': -14.011126518249512, 'H': -14.511126518249512, 'L': -15.511126518249512, 'G': -15.511126518249512, 'B': -17.761125564575195, 'D': -20.261125564575195, 'F': -20.511125564575195}",K
rSMFkjhskBteiyQMB,35,2,C,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""the one that wants a hug"",""message_number"":1}]",yoked,"{'A': -0.0007148809381760657, 'B': -7.5007147789001465, 'E': -9.000715255737305, 'D': -10.500715255737305, 'K': -11.500715255737305, 'H': -14.250715255737305, 'C': -14.750715255737305, 'L': -18.000715255737305, 'I': -19.750715255737305, 'G': -21.000715255737305, 'F': -22.000715255737305, 'J': -24.000715255737305}",A
rSMFkjhskBteiyQMB,36,3,B,0.6666666666666666,[],[],[],[],"[{""role"":""describer"",""text"":""wings"",""message_number"":1},{""role"":""describer"",""text"":""kneeling, head tilted down"",""message_number"":2}]",yoked,"{'C': -0.0026737437583506107, 'B': -6.002673625946045, 'K': -9.002674102783203, 'E': -9.502674102783203, 'A': -15.502674102783203, 'D': -17.002674102783203, 'H': -19.002674102783203, 'G': -21.502674102783203, 'F': -21.752674102783203, 'I': -22.002674102783203, 'J': -22.252674102783203, 'L': -24.002674102783203}",C
rSMFkjhskBteiyQMB,37,3,E,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]",yoked,"{'K': -0.011126261204481125, 'E': -4.5111260414123535, 'C': -9.511126518249512, 'A': -13.511126518249512, 'I': -13.511126518249512, 'J': -14.011126518249512, 'H': -14.511126518249512, 'L': -15.511126518249512, 'G': -15.511126518249512, 'B': -17.761125564575195, 'D': -20.261125564575195, 'F': -20.511125564575195}",K
rSMFkjhskBteiyQMB,38,3,G,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""the one that looks like a dog"",""message_number"":1}]",yoked,"{'A': -5.5549986427649856e-05, 'E': -10.000055313110352, 'B': -11.500055313110352, 'D': -16.75005531311035, 'H': -17.50005531311035, 'C': -18.25005531311035, 'G': -18.50005531311035, 'K': -19.25005531311035, 'F': -20.25005531311035, 'I': -20.75005531311035, 'J': -26.50005531311035, 'L': -27.00005531311035}",A
rSMFkjhskBteiyQMB,39,3,A,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""dancing man"",""message_number"":1},{""role"":""describer"",""text"":""two heads"",""message_number"":2}]",yoked,"{'A': -0.0070831854827702045, 'E': -5.007083415985107, 'G': -8.00708293914795, 'C': -11.00708293914795, 'B': -11.00708293914795, 'K': -13.50708293914795, 'F': -15.50708293914795, 'D': -17.507083892822266, 'H': -18.507083892822266, 'I': -21.507083892822266, 'L': -23.507083892822266, 'J': -24.757083892822266}",A
rSMFkjhskBteiyQMB,40,3,K,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""top has two squares, connected at a point, one under the other The second square looks like its merging into the triangle"",""message_number"":1},{""role"":""matcher"",""text"":""kneeling speaker"",""message_number"":2},{""role"":""describer"",""text"":""the last speaker called it a kneeling speaking man - NOT the one with bent knees"",""message_number"":3}]",yoked,"{'B': -3.576278118089249e-07, 'A': -15.0, 'D': -17.0, 'C': -18.0, 'K': -20.5, 'E': -21.0, 'H': -26.5, 'J': -26.5, 'L': -26.75, 'G': -26.75, 'F': -28.0, 'I': -28.5}",B
rSMFkjhskBteiyQMB,41,3,H,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""baby swaddled, looks like an i"",""message_number"":1}]",yoked,"{'D': -1.0728830375228426e-06, 'A': -14.250000953674316, 'J': -14.750000953674316, 'L': -16.250001907348633, 'B': -17.000001907348633, 'I': -19.500001907348633, 'E': -20.250001907348633, 'H': -22.000001907348633, 'C': -22.500001907348633, 'K': -22.500001907348633, 'F': -26.250001907348633, 'G': -28.000001907348633}",D
rSMFkjhskBteiyQMB,42,3,F,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""depressed man, sitting down, one knee bent up, head tilted forward"",""message_number"":1}]",yoked,"{'B': -2.3841855067985307e-07, 'D': -15.5, 'A': -18.5, 'C': -18.5, 'E': -18.75, 'I': -24.25, 'K': -24.25, 'F': -26.25, 'H': -27.0, 'G': -27.0, 'L': -29.5, 'J': -30.0}",B
rSMFkjhskBteiyQMB,43,3,L,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""sermon speaker, with bent knees"",""message_number"":1}]",yoked,"{'A': -0.352788507938385, 'D': -1.3527884483337402, 'E': -4.35278844833374, 'J': -4.35278844833374, 'I': -5.35278844833374, 'B': -5.35278844833374, 'C': -6.35278844833374, 'K': -6.35278844833374, 'L': -9.852788925170898, 'G': -11.852788925170898, 'F': -15.352788925170898, 'H': -15.602788925170898}",A
rSMFkjhskBteiyQMB,44,3,C,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""man going in for hug"",""message_number"":1},{""role"":""describer"",""text"":""both arms open wide"",""message_number"":2}]",yoked,"{'A': -0.47417449951171875, 'B': -0.9741744995117188, 'C': -9.474174499511719, 'D': -10.974174499511719, 'E': -13.474174499511719, 'K': -13.474174499511719, 'G': -16.97417449951172, 'H': -18.72417449951172, 'F': -20.72417449951172, 'L': -22.97417449951172, 'J': -22.97417449951172, 'I': -23.47417449951172}",A
rSMFkjhskBteiyQMB,45,3,J,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""head is rotated square, the left side a straight line"",""message_number"":1},{""role"":""matcher"",""text"":""horizontal line man"",""message_number"":2}]",yoked,"{'J': -0.007084961049258709, 'I': -5.507084846496582, 'D': -6.507084846496582, 'L': -7.007084846496582, 'A': -7.507084846496582, 'K': -10.007084846496582, 'C': -12.007084846496582, 'B': -13.007084846496582, 'E': -13.757084846496582, 'H': -16.7570858001709, 'G': -20.5070858001709, 'F': -21.2570858001709}",J
rSMFkjhskBteiyQMB,46,3,I,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""ice skating guy"",""message_number"":1}]",yoked,"{'A': -1.1920928244535389e-07, 'B': -16.25, 'C': -16.5, 'D': -17.75, 'E': -20.0, 'K': -23.75, 'I': -25.0, 'H': -26.75, 'G': -26.75, 'L': -27.75, 'J': -30.5, 'F': -30.75}",A
rSMFkjhskBteiyQMB,47,3,D,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""man giving a sermon speaking, straight legs"",""message_number"":1}]",yoked,"{'D': -0.30637580156326294, 'B': -1.8063757419586182, 'A': -2.306375741958618, 'C': -11.306375503540039, 'E': -11.806375503540039, 'K': -15.806375503540039, 'J': -17.80637550354004, 'G': -18.30637550354004, 'I': -18.80637550354004, 'F': -20.30637550354004, 'L': -20.80637550354004, 'H': -20.80637550354004}",D
rSMFkjhskBteiyQMB,48,4,G,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""dog"",""message_number"":1}]",yoked,"{'D': -0.0005529781919904053, 'A': -7.500553131103516, 'B': -22.250553131103516, 'H': -22.250553131103516, 'E': -26.000553131103516, 'C': -27.500553131103516, 'K': -28.500553131103516, 'I': -29.250553131103516, 'G': -30.000553131103516, 'L': -34.000553131103516, 'F': -34.000553131103516, 'J': -36.750553131103516}",D
rSMFkjhskBteiyQMB,49,4,A,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""dancing man"",""message_number"":1}]",yoked,"{'A': 0.0, 'C': -18.5, 'B': -20.75, 'E': -21.5, 'K': -23.0, 'D': -24.0, 'G': -26.0, 'I': -26.25, 'H': -28.25, 'L': -29.0, 'J': -30.75, 'F': -34.0}",A
